USERID	RG_case	CountryName	LanguageName	Gender	YearofBirth	Registration_date	First_Deposit_Date
9294590	0	Germany.COM	German	M	1975	8/31/2009	8/31/2009
9230988	0	Australia	English	M	1985	8/22/2009	8/22/2009
9231308	0	Germany.COM	German	M	1976	8/22/2009	8/22/2009
9228306	0	Portugal	Portuguese	M	1984	8/21/2009	8/21/2009
9227054	0	United Kingdom	English	M	1984	8/21/2009	8/21/2009
9188113	0	Germany.COM	German	M	1981	8/14/2009	8/18/2009
9174768	0	Czech Republic	Czech	M	1976	8/12/2009	8/18/2009
9084457	0	Greece.BAW	Greek	M	1986	7/25/2009	8/18/2009
9184118	0	France.COM	French	M	1984	8/13/2009	8/17/2009
9198097	0	United Kingdom	English	M	1985	8/16/2009	8/16/2009
9192321	0	Czech Republic	Czech	M	1965	8/15/2009	8/15/2009
9181030	0	Sweden	Swedish	M	1989	8/13/2009	8/13/2009
9174665	0	Denmark	English	M	1991	8/12/2009	8/12/2009
9174968	0	Russian Federation	Russian	M	1982	8/12/2009	8/12/2009
9165338	0	.	.	M	 	 	8/10/2009
9152520	0	United Kingdom	English	M	1986	8/8/2009	8/8/2009
9143507	0	Germany.COM	German	M	1971	8/6/2009	8/6/2009
9096483	0	.	.	M	 	 	8/6/2009
9137566	0	Poland	Polish	M	1985	8/5/2009	8/5/2009
9140181	0	Poland	Polish	M	1979	8/5/2009	8/5/2009
9138531	0	Spain	Spanish	M	1959	8/5/2009	8/5/2009
9117350	0	Germany.COM	German	M	1988	8/1/2009	8/1/2009
9117308	0	Ukraine	English	M	1966	8/1/2009	8/1/2009
9100329	0	France.COM	French	M	1967	7/28/2009	7/28/2009
9095099	0	Germany.COM	German	M	1972	7/27/2009	7/27/2009
7881295	0	.	.	M	 	 	7/27/2009
9089634	0	Germany.COM	German	M	1986	7/26/2009	7/26/2009
9079242	0	Germany.COM	German	M	1967	7/24/2009	7/24/2009
9064811	0	Switzerland	German	M	1956	7/21/2009	7/23/2009
9056272	0	Slovakia	Slovak	M	1979	7/19/2009	7/19/2009
9052589	0	Greece.BAW	Greek	M	1957	7/18/2009	7/18/2009
9024633	0	Russian Federation	Russian	M	1988	7/13/2009	7/13/2009
9022565	0	Slovakia	Slovak	M	1969	7/13/2009	7/13/2009
8856883	0	Germany.COM	German	M	1986	6/7/2009	7/11/2009
9016784	0	.	.	M	 	 	7/11/2009
9002276	0	Poland	Polish	M	1988	7/8/2009	7/10/2009
8997936	0	.	.	M	 	 	7/8/2009
8957722	0	Germany.COM	German	M	1982	6/28/2009	7/6/2009
8931786	0	.	.	M	 	 	7/5/2009
8979922	0	.	.	M	 	 	7/3/2009
8967613	0	.	.	M	 	 	7/2/2009
8965012	0	Russian Federation	Russian	M	1988	6/30/2009	6/30/2009
8961262	0	.	.	M	 	 	6/29/2009
8949150	0	Austria	German	M	1945	6/26/2009	6/26/2009
8936569	0	Romania	Romanian	M	1980	6/23/2009	6/23/2009
7723000	0	Hungary	Hungarian	M	1988	1/7/2009	6/23/2009
8917367	0	.	.	M	 	 	6/22/2009
8927578	0	Croatia	Croatian	M	1988	6/21/2009	6/21/2009
8921900	0	Germany.COM	German	M	1950	6/20/2009	6/20/2009
8918121	0	Romania	Romanian	M	1958	6/19/2009	6/19/2009
8913492	0	Romania	English	M	1988	6/18/2009	6/18/2009
8908091	0	.	.	M	 	 	6/17/2009
8891360	0	United Kingdom	English	M	1983	6/14/2009	6/14/2009
8891460	0	Spain	Spanish	M	1982	6/14/2009	6/14/2009
8879784	0	Germany.COM	German	M	1989	6/11/2009	6/11/2009
8867428	0	Germany.COM	German	M	1982	6/9/2009	6/9/2009
8853618	0	Poland	Polish	M	1988	6/6/2009	6/9/2009
8852088	0	.	.	M	 	 	6/6/2009
8827897	0	Slovakia	Slovak	M	1991	6/2/2009	6/2/2009
5977470	0	France.COM	French	M	1989	2/19/2008	6/1/2009
8675589	0	Romania	Romanian	M	1986	5/10/2009	5/31/2009
8801605	0	.	.	M	 	 	5/30/2009
8802916	0	Russian Federation	Russian	M	1982	5/29/2009	5/29/2009
8782897	0	Romania	Romanian	M	1990	5/26/2009	5/26/2009
7498302	0	Spain	Spanish	M	1986	11/30/2008	5/26/2009
8773517	0	Spain	Spanish	M	1988	5/24/2009	5/24/2009
8772754	0	Greece.BAW	Greek	M	1974	5/24/2009	5/24/2009
8766412	0	Germany.COM	German	M	1986	5/23/2009	5/24/2009
3311085	0	Spain	Spanish	M	1984	6/27/2006	5/24/2009
8772624	0	.	.	M	 	 	5/24/2009
8750122	0	Russian Federation	Russian	M	1989	5/21/2009	5/21/2009
8745628	0	Germany.COM	German	M	1984	5/20/2009	5/20/2009
8741555	0	Portugal	Portuguese	M	1990	5/19/2009	5/20/2009
8705083	0	Poland	Polish	M	1989	5/14/2009	5/20/2009
6058704	0	Finland	Russian	M	1978	3/4/2008	5/20/2009
8742157	0	United Kingdom	English	M	1986	5/19/2009	5/19/2009
3866642	0	Austria	German	M	1987	10/23/2006	5/16/2009
8711631	0	Austria	German	M	1989	5/15/2009	5/15/2009
8713595	0	Czech Republic	Czech	M	1975	5/15/2009	5/15/2009
8707354	0	France.COM	French	M	1985	5/14/2009	5/14/2009
8644086	0	Portugal	Portuguese	M	1958	5/5/2009	5/14/2009
8692574	0	Switzerland	German	M	1949	5/12/2009	5/12/2009
8499699	0	.	.	M	 	 	5/12/2009
6190165	0	Spain	Spanish	M	1987	3/27/2008	5/10/2009
8601610	0	Sweden	Swedish	M	1981	4/30/2009	5/8/2009
8598394	0	Portugal	Portuguese	M	1986	4/30/2009	5/7/2009
8646657	0	Germany.COM	German	M	1968	5/6/2009	5/6/2009
8564180	0	France.COM	French	M	1974	4/26/2009	5/6/2009
8637194	0	.	.	M	 	 	5/5/2009
8634979	0	France.COM	French	M	1979	5/4/2009	5/4/2009
8632290	0	Germany.COM	English	M	1973	5/4/2009	5/4/2009
8614576	0	Lithuania	English	M	1983	5/2/2009	5/2/2009
8597522	0	Spain	Spanish	M	1986	4/29/2009	5/1/2009
8602592	0	Germany.COM	German	M	1968	4/30/2009	4/30/2009
8580374	0	Croatia	Croatian	M	1986	4/27/2009	4/30/2009
8584170	0	Austria	German	M	1990	4/28/2009	4/28/2009
8574037	0	Poland	Polish	M	1989	4/27/2009	4/28/2009
8568677	0	Germany.COM	German	M	1990	4/26/2009	4/28/2009
8578812	0	United Kingdom	English	M	1980	4/27/2009	4/27/2009
8579956	0	Spain	Spanish	M	1949	4/27/2009	4/27/2009
2903523	0	Russian Federation	Russian	M	1988	5/16/2006	4/26/2009
8551941	0	United Kingdom	Slovak	M	1980	4/24/2009	4/24/2009
8533579	0	Spain	Spanish	M	1990	4/22/2009	4/22/2009
8537624	0	Spain	Spanish	M	1981	4/22/2009	4/22/2009
8536207	0	Germany.COM	German	M	1976	4/22/2009	4/22/2009
8530276	0	Poland	Polish	M	1985	4/21/2009	4/21/2009
3252232	0	Spain	Spanish	M	1986	6/22/2006	4/20/2009
3813802	0	.	.	M	 	 	4/19/2009
8499692	0	Spain	Spanish	M	1981	4/18/2009	4/18/2009
8505336	0	.	.	M	 	 	4/18/2009
8494970	0	Germany.COM	German	M	1927	4/17/2009	4/17/2009
8486219	0	Netherlands	Dutch	M	1983	4/16/2009	4/16/2009
8462683	0	Bulgaria	Bulgarian	M	1985	4/14/2009	4/14/2009
8447124	0	France.COM	French	M	1984	4/12/2009	4/12/2009
8431573	0	United Kingdom	Czech	M	1984	4/10/2009	4/10/2009
5969492	0	Romania	Romanian	M	1989	2/18/2008	4/9/2009
8412521	0	France.COM	French	M	1979	4/8/2009	4/8/2009
8356763	0	Germany.COM	German	M	1975	3/31/2009	4/7/2009
8400251	0	United Kingdom	English	M	1958	4/6/2009	4/6/2009
8377409	0	Germany.COM	German	M	1983	4/3/2009	4/3/2009
8376796	0	Greece.BAW	Greek	M	1978	4/3/2009	4/3/2009
8305302	0	Poland	English	M	1983	3/25/2009	3/29/2009
8325706	0	Sweden	Swedish	M	1981	3/28/2009	3/28/2009
8295597	0	Germany.COM	German	M	1987	3/24/2009	3/24/2009
8274346	0	Poland	Polish	M	1975	3/22/2009	3/22/2009
8256682	0	Bulgaria	Bulgarian	M	1979	3/20/2009	3/20/2009
8258393	0	Bosnia and Herzego	Croatian	M	1969	3/20/2009	3/20/2009
8226558	0	Germany.COM	German	M	1988	3/16/2009	3/20/2009
8262448	0	.	.	M	 	 	3/20/2009
6492967	0	Czech Republic	Czech	M	1973	5/29/2008	3/19/2009
8232200	0	Germany.COM	German	M	1976	3/17/2009	3/17/2009
8228768	0	Portugal	Portuguese	M	1990	3/16/2009	3/16/2009
8134142	0	Romania	English	M	1979	3/7/2009	3/16/2009
6248524	0	France.COM	French	M	1989	4/7/2008	3/16/2009
8203597	0	Sweden	Swedish	M	1986	3/14/2009	3/14/2009
8202161	0	Germany.COM	German	M	1965	3/14/2009	3/14/2009
8162240	0	Germany.COM	German	M	1988	3/10/2009	3/10/2009
8156715	0	France.COM	French	M	1980	3/9/2009	3/10/2009
8169513	0	.	.	M	 	 	3/10/2009
8156080	0	Germany.COM	German	M	1990	3/9/2009	3/9/2009
5807527	0	.	.	M	 	 	3/9/2009
7904815	0	Romania	Romanian	M	1985	2/3/2009	3/8/2009
8138081	0	Switzerland	German	M	1991	3/7/2009	3/7/2009
8139899	0	Portugal	Portuguese	M	1960	3/7/2009	3/7/2009
8128820	0	Germany.COM	German	M	1990	3/6/2009	3/6/2009
8131705	0	Portugal	Portuguese	M	1983	3/6/2009	3/6/2009
7219743	0	Romania	Romanian	M	1990	10/21/2008	3/6/2009
8118671	0	Russian Federation	Russian	M	1984	3/5/2009	3/5/2009
8110575	0	Germany.COM	German	M	1982	3/4/2009	3/5/2009
7910347	0	.	.	M	 	 	3/5/2009
8099434	0	Germany.COM	German	M	1979	3/2/2009	3/3/2009
8106877	0	.	.	M	 	 	3/3/2009
8081239	0	Portugal	Portuguese	M	1984	2/28/2009	2/28/2009
8083991	0	Hungary	Hungarian	M	1980	2/28/2009	2/28/2009
8000046	0	Germany.COM	German	M	1977	2/17/2009	2/27/2009
8072035	0	.	.	M	 	 	2/27/2009
8062578	0	Germany.COM	German	M	1988	2/26/2009	2/26/2009
8059163	0	Austria	German	M	1980	2/25/2009	2/25/2009
8049760	0	Slovenia	Slovenian	M	1984	2/24/2009	2/24/2009
8028906	0	Portugal	Portuguese	M	1986	2/22/2009	2/22/2009
8026715	0	Germany.COM	German	M	1983	2/21/2009	2/21/2009
7911794	0	Spain	Spanish	M	1936	2/4/2009	2/21/2009
7830521	0	Sweden	Swedish	M	1976	1/24/2009	2/21/2009
7991477	0	Sweden	Swedish	M	1977	2/16/2009	2/20/2009
8014031	0	.	.	M	 	 	2/19/2009
6888806	0	Germany.COM	German	M	1974	8/17/2008	2/18/2009
7999306	0	Romania	Romanian	M	1990	2/17/2009	2/17/2009
7998412	0	Portugal	English	M	1990	2/17/2009	2/17/2009
1487056	0	Germany.COM	German	M	1982	4/2/2005	2/17/2009
7986000	0	.	.	M	 	 	2/15/2009
7977339	0	France.COM	French	M	1980	2/14/2009	2/14/2009
7976927	0	France.COM	French	M	1979	2/14/2009	2/14/2009
7968666	0	Slovenia	Slovenian	M	1958	2/12/2009	2/13/2009
7948343	0	Portugal	Portuguese	M	1986	2/9/2009	2/12/2009
7961159	0	Germany.COM	German	M	1978	2/11/2009	2/11/2009
7952329	0	Poland	Polish	M	1986	2/9/2009	2/11/2009
7954803	0	Portugal	Portuguese	M	1984	2/10/2009	2/10/2009
7694297	0	Romania	Romanian	M	1977	1/3/2009	2/10/2009
7938374	0	Germany.COM	German	M	1964	2/7/2009	2/9/2009
7920763	0	Hungary	Hungarian	M	1988	2/5/2009	2/9/2009
7054816	0	Slovenia	English	M	1985	9/22/2008	2/9/2009
7946086	0	Austria	German	M	1991	2/8/2009	2/8/2009
5293064	0	Hungary	Hungarian	M	1987	10/5/2007	2/7/2009
7930077	0	Greece.BAW	English	M	1983	2/6/2009	2/6/2009
7921334	0	Germany.COM	German	M	1987	2/5/2009	2/5/2009
7780980	0	Germany.COM	German	M	1989	1/16/2009	2/5/2009
7890027	0	Spain	Spanish	M	1988	2/1/2009	2/1/2009
1207102	0	Germany.COM	German	M	1984	11/4/2004	2/1/2009
7880295	0	France.COM	French	M	1982	1/31/2009	1/31/2009
7877402	0	Germany.COM	German	M	1983	1/30/2009	1/30/2009
7876206	0	United Kingdom	English	M	1959	1/30/2009	1/30/2009
7861364	0	Germany.COM	German	M	1989	1/28/2009	1/28/2009
7858504	0	France.COM	French	M	1948	1/28/2009	1/28/2009
2231307	0	Germany.COM	German	M	1985	12/5/2005	1/28/2009
6156665	0	.	.	M	 	 	1/28/2009
7829652	0	Denmark	English	M	1986	1/24/2009	1/27/2009
7795777	0	Spain	Spanish	M	1975	1/18/2009	1/27/2009
7507817	0	.	.	M	 	 	1/24/2009
7828491	0	Russian Federation	Russian	M	1983	1/23/2009	1/23/2009
7825254	0	Germany.COM	German	M	1982	1/23/2009	1/23/2009
7821982	0	Spain	Spanish	M	1987	1/22/2009	1/22/2009
7817050	0	Spain	Spanish	M	1980	1/22/2009	1/22/2009
7819436	0	Portugal	Portuguese	M	1980	1/22/2009	1/22/2009
7811781	0	Spain	Spanish	M	1990	1/21/2009	1/22/2009
7821738	0	.	.	M	 	 	1/22/2009
7812140	0	Portugal	Portuguese	M	1966	1/21/2009	1/21/2009
7804151	0	Russian Federation	Russian	M	1989	1/20/2009	1/21/2009
7660121	0	Germany.COM	German	M	1983	12/27/2008	1/21/2009
7796992	0	.	.	M	 	 	1/19/2009
7795911	0	Belgium	French	M	1983	1/18/2009	1/18/2009
7783488	0	Spain	Spanish	M	1981	1/17/2009	1/17/2009
4225417	0	.	.	M	 	 	1/17/2009
7386185	0	Poland	Polish	M	1987	11/12/2008	1/16/2009
7713140	0	Hungary	Hungarian	M	1986	1/6/2009	1/15/2009
7768279	0	Slovenia	Slovenian	M	1988	1/14/2009	1/14/2009
7765332	0	Romania	English	M	1988	1/14/2009	1/14/2009
7767287	0	Portugal	Portuguese	M	1986	1/14/2009	1/14/2009
7738804	0	Germany.COM	German	M	1982	1/10/2009	1/10/2009
7739625	0	.	.	M	 	 	1/10/2009
7732106	0	Spain	Spanish	M	1958	1/9/2009	1/9/2009
7725159	0	Greece.BAW	Greek	M	1975	1/8/2009	1/8/2009
7701927	0	Hungary	Hungarian	M	1990	1/4/2009	1/5/2009
7704790	0	Spain	Spanish	M	1985	1/4/2009	1/4/2009
7702844	0	Spain	Spanish	M	1983	1/4/2009	1/4/2009
7703164	0	Spain	Spanish	M	1980	1/4/2009	1/4/2009
7674946	0	France.COM	French	M	1982	12/30/2008	12/30/2008
7308442	0	Portugal	Portuguese	M	1985	11/2/2008	12/28/2008
7657068	0	Greece.BAW	Greek	M	1985	12/27/2008	12/27/2008
7638520	0	Romania	Romanian	M	1987	12/23/2008	12/23/2008
7638892	0	Greece.BAW	Greek	M	1979	12/23/2008	12/23/2008
7633734	0	Poland	Polish	M	1982	12/22/2008	12/22/2008
7175719	0	Netherlands	Dutch	M	1990	10/14/2008	12/22/2008
7613563	0	Bulgaria	Bulgarian	M	1986	12/18/2008	12/18/2008
7611346	0	Portugal	Portuguese	M	1981	12/18/2008	12/18/2008
7615466	0	Portugal	Portuguese	M	1957	12/18/2008	12/18/2008
7604494	0	Poland	Polish	M	1981	12/17/2008	12/18/2008
7608444	0	Slovakia	Czech	M	1988	12/17/2008	12/17/2008
7600817	0	Portugal	Portuguese	M	1988	12/16/2008	12/17/2008
7599928	0	Germany.COM	German	M	1984	12/16/2008	12/16/2008
7601201	0	Czech Republic	Czech	M	1976	12/16/2008	12/16/2008
7596263	0	Czech Republic	Czech	M	1980	12/15/2008	12/16/2008
7477106	0	Germany.COM	German	M	1989	11/27/2008	12/15/2008
5141940	0	Greece.BAW	Greek	M	1965	9/5/2007	12/15/2008
7579093	0	Spain	Spanish	M	1976	12/13/2008	12/13/2008
7575110	0	Portugal	Portuguese	M	1989	12/12/2008	12/12/2008
7575889	0	Germany.COM	German	M	1978	12/12/2008	12/12/2008
7569174	0	Slovakia	Czech	M	1985	12/11/2008	12/11/2008
5049659	0	Poland	Polish	M	1989	8/18/2007	12/11/2008
7558428	0	Portugal	Portuguese	M	1969	12/10/2008	12/10/2008
7563563	0	Germany.COM	German	M	1953	12/10/2008	12/10/2008
7518223	0	Portugal	Portuguese	M	1973	12/3/2008	12/10/2008
7556974	0	Germany.COM	German	M	1986	12/9/2008	12/9/2008
7550492	0	.	.	M	 	 	12/9/2008
7552632	0	.	.	M	 	 	12/9/2008
7548307	0	Germany.COM	German	M	1989	12/8/2008	12/8/2008
7535456	0	Germany.COM	German	M	1980	12/6/2008	12/6/2008
7529960	0	Germany.COM	German	M	1978	12/5/2008	12/5/2008
7517683	0	Romania	Romanian	M	1989	12/3/2008	12/4/2008
7517776	0	Sweden	English	M	1975	12/3/2008	12/3/2008
7512216	0	France.COM	French	M	1985	12/2/2008	12/2/2008
7481215	0	Poland	Turkish	M	1988	11/27/2008	12/2/2008
7444582	0	Germany.COM	German	M	1980	11/22/2008	12/2/2008
3175332	0	Germany.COM	German	M	1986	6/16/2006	12/1/2008
7500032	0	Slovenia	Slovenian	M	1989	11/30/2008	11/30/2008
7497739	0	Greece.BAW	Greek	M	1980	11/30/2008	11/30/2008
7478267	0	Germany.COM	German	M	1985	11/27/2008	11/27/2008
7463375	0	Spain	Spanish	M	1986	11/25/2008	11/25/2008
7463621	0	Portugal	Portuguese	M	1982	11/25/2008	11/25/2008
7442669	0	Poland	Polish	M	1986	11/22/2008	11/24/2008
7451398	0	Greece.BAW	Greek	M	1969	11/23/2008	11/23/2008
7257062	0	Greece.BAW	Greek	M	1972	10/26/2008	11/21/2008
7207010	0	Netherlands	Dutch	M	1987	10/19/2008	11/21/2008
7425466	0	Netherlands	Dutch	M	1980	11/18/2008	11/19/2008
7423823	0	United Kingdom	English	M	1990	11/18/2008	11/18/2008
7424323	0	Germany.COM	German	M	1983	11/18/2008	11/18/2008
7424788	0	France.COM	French	M	1982	11/18/2008	11/18/2008
7236602	0	Romania	Romanian	M	1977	10/23/2008	11/17/2008
7413033	0	Denmark	English	M	1973	11/16/2008	11/16/2008
7378348	0	Spain	Spanish	M	1978	11/11/2008	11/16/2008
7253856	0	Spain	Spanish	M	1977	10/26/2008	11/16/2008
7389429	0	Germany.COM	German	M	1965	11/13/2008	11/15/2008
7378384	0	Latvia	Russian	M	1977	11/11/2008	11/15/2008
2182953	0	Austria	German	M	1986	11/25/2005	11/15/2008
7394420	0	France.COM	French	M	1975	11/14/2008	11/14/2008
7345035	0	Hungary	Hungarian	M	1984	11/6/2008	11/13/2008
7339978	0	Malta	English	M	1988	11/6/2008	11/12/2008
7315725	0	Germany.COM	German	M	1988	11/3/2008	11/12/2008
7327146	0	Germany.COM	German	M	1949	11/4/2008	11/8/2008
7310088	0	Poland	Polish	M	1980	11/2/2008	11/8/2008
7356860	0	.	.	M	 	 	11/8/2008
7352691	0	Spain	Spanish	M	1950	11/7/2008	11/7/2008
7343299	0	Romania	English	M	1987	11/6/2008	11/6/2008
7333506	0	Poland	Polish	M	1984	11/5/2008	11/5/2008
7333976	0	Switzerland	French	M	1984	11/5/2008	11/5/2008
2868064	0	Germany.COM	German	M	1988	5/7/2006	11/4/2008
1128246	0	Poland	Polish	M	1986	9/1/2004	11/4/2008
7317741	0	Germany.COM	German	M	1990	11/3/2008	11/3/2008
5731752	0	Hungary	Hungarian	M	1988	1/2/2008	11/3/2008
7309814	0	Spain	Spanish	M	1984	11/2/2008	11/2/2008
7119267	0	.	.	M	 	 	11/2/2008
7288683	0	Poland	Polish	M	1989	10/30/2008	10/31/2008
7287456	0	Hungary	Hungarian	M	1988	10/30/2008	10/30/2008
7286156	0	Germany.COM	German	M	1987	10/30/2008	10/30/2008
7236344	0	Germany.COM	German	M	1986	10/23/2008	10/30/2008
7276733	0	Austria	German	M	1963	10/29/2008	10/29/2008
7281838	0	.	.	M	 	 	10/29/2008
7272359	0	Romania	Romanian	M	1989	10/28/2008	10/28/2008
7269055	0	Spain	Spanish	M	1975	10/28/2008	10/28/2008
7241197	0	Germany.COM	German	M	1982	10/24/2008	10/28/2008
7236832	0	Belgium	Dutch	M	1986	10/23/2008	10/28/2008
7271185	0	.	.	M	 	 	10/28/2008
7259940	0	Spain	Spanish	M	1955	10/26/2008	10/26/2008
7255919	0	.	.	M	 	 	10/26/2008
7237486	0	Sweden	Swedish	M	1986	10/23/2008	10/24/2008
7235026	0	Romania	Romanian	M	1983	10/23/2008	10/23/2008
7236370	0	.	.	M	 	 	10/23/2008
7217305	0	Hungary	Hungarian	M	1988	10/20/2008	10/22/2008
7212198	0	Romania	Romanian	M	1982	10/20/2008	10/20/2008
7191864	0	Czech Republic	Czech	M	1974	10/16/2008	10/20/2008
7204985	0	Spain	Spanish	M	1981	10/19/2008	10/19/2008
7198452	0	Germany.COM	German	M	1982	10/18/2008	10/18/2008
7199018	0	Germany.COM	German	M	1971	10/18/2008	10/18/2008
7195367	0	Poland	Polish	M	1989	10/17/2008	10/17/2008
6976514	0	Austria	German	M	1979	9/7/2008	10/17/2008
7187529	0	Hungary	Hungarian	M	1982	10/16/2008	10/16/2008
7162719	0	Italy.BAW	Greek	M	1980	10/11/2008	10/16/2008
7181534	0	Czech Republic	Czech	M	1951	10/15/2008	10/15/2008
7156562	0	.	.	M	 	 	10/14/2008
7151549	0	Czech Republic	Czech	M	1989	10/9/2008	10/13/2008
5185705	0	.	.	M	 	 	10/12/2008
7161794	0	Canada	English	M	1970	10/11/2008	10/11/2008
7162869	0	Hungary	Hungarian	M	1960	10/11/2008	10/11/2008
6265534	0	Poland	Polish	M	1988	4/10/2008	10/9/2008
7144283	0	Finland	English	M	1973	10/8/2008	10/8/2008
7142199	0	.	.	M	 	 	10/8/2008
7055616	0	Germany.COM	German	M	1987	9/23/2008	10/6/2008
7115398	0	Germany.COM	German	M	1989	10/3/2008	10/3/2008
7112848	0	France.COM	French	M	1986	10/2/2008	10/3/2008
6411509	0	Germany.COM	German	M	1985	5/10/2008	10/3/2008
7112901	0	Spain	Spanish	M	1971	10/2/2008	10/2/2008
7101438	0	Denmark	English	M	1986	10/1/2008	10/1/2008
7088945	0	Portugal	Portuguese	M	1975	9/29/2008	9/29/2008
7088542	0	Russian Federation	Russian	M	1978	9/28/2008	9/28/2008
7085147	0	France.COM	French	M	1978	9/28/2008	9/28/2008
7078552	0	Poland	Polish	M	1980	9/27/2008	9/27/2008
7076931	0	.	.	M	 	 	9/27/2008
7073653	0	Romania	Romanian	M	1982	9/26/2008	9/26/2008
7067122	0	France.COM	French	M	1974	9/25/2008	9/25/2008
7020625	0	Sweden	Swedish	M	1989	9/16/2008	9/24/2008
7057514	0	Germany.COM	German	M	1988	9/23/2008	9/23/2008
469615	0	Austria	German	M	1980	6/5/2002	9/23/2008
6991527	0	Germany.COM	German	M	1980	9/10/2008	9/22/2008
7014974	0	.	.	M	 	 	9/22/2008
7047913	0	Poland	Polish	M	1970	9/21/2008	9/21/2008
6510002	0	.	.	M	 	 	9/21/2008
2985514	0	Germany.COM	German	M	1982	6/4/2006	9/19/2008
6972991	0	Germany.COM	German	M	1971	9/6/2008	9/17/2008
7001865	0	Germany.COM	German	M	1967	9/13/2008	9/16/2008
7013176	0	France.COM	French	M	1989	9/15/2008	9/15/2008
6994608	0	Germany.COM	German	M	1982	9/11/2008	9/12/2008
6982415	0	.	.	M	 	 	9/10/2008
6958689	0	Poland	Polish	M	1989	9/2/2008	9/4/2008
6956398	0	.	.	M	 	 	9/2/2008
6954494	0	Italy.BAW	Italian	M	1975	9/1/2008	9/1/2008
1590508	0	France.COM	French	M	1984	5/6/2005	8/29/2008
6873751	0	Switzerland	German	M	1988	8/12/2008	8/26/2008
6919484	0	.	.	M	 	 	8/25/2008
6921742	0	.	.	M	 	 	8/25/2008
6913105	0	Germany.COM	German	M	1986	8/23/2008	8/23/2008
6906512	0	Cyprus	Greek	M	1984	8/22/2008	8/22/2008
1828196	0	Portugal	Portuguese	M	1969	8/27/2005	8/21/2008
6114863	0	Canada	English	M	1982	3/13/2008	8/16/2008
1168835	0	Poland	Polish	M	1985	10/4/2004	8/14/2008
6605928	0	Russian Federation	Russian	M	1979	6/11/2008	8/13/2008
5440247	0	Germany.COM	German	M	1966	11/4/2007	8/13/2008
6867466	0	Romania	Romanian	M	1989	8/10/2008	8/10/2008
6866932	0	Poland	Polish	M	1982	8/10/2008	8/10/2008
6863035	0	Spain	Spanish	M	1976	8/9/2008	8/9/2008
6859667	0	Germany.COM	German	M	1973	8/8/2008	8/8/2008
3119956	0	Slovenia	Slovenian	M	1962	6/13/2006	8/6/2008
5409147	0	.	.	M	 	 	8/4/2008
6847100	0	.	.	M	 	 	8/4/2008
6839830	0	.	.	M	 	 	8/1/2008
6831091	0	.	.	M	 	 	7/29/2008
6831813	0	.	.	M	 	 	7/29/2008
6818614	0	Portugal	Portuguese	M	1976	7/24/2008	7/24/2008
6812659	0	.	.	M	 	 	7/24/2008
6809407	0	Sweden	Swedish	M	1987	7/21/2008	7/21/2008
6810468	0	Greece.BAW	Greek	M	1984	7/21/2008	7/21/2008
6795830	0	.	.	M	 	 	7/21/2008
6701458	0	.	.	M	 	 	7/20/2008
6804278	0	France.COM	French	M	1970	7/19/2008	7/19/2008
4176210	0	Ireland	Czech	M	1980	1/2/2007	7/18/2008
6802961	0	.	.	M	 	 	7/18/2008
6798552	0	United Kingdom	Polish	M	1980	7/16/2008	7/16/2008
6791129	0	Czech Republic	Czech	M	1987	7/14/2008	7/14/2008
6788959	0	Romania	Romanian	M	1962	7/13/2008	7/14/2008
6432178	0	Austria	English	M	1979	5/16/2008	7/9/2008
5806991	0	Spain	Spanish	M	1975	1/19/2008	7/9/2008
6761813	0	Poland	Polish	M	1976	7/3/2008	7/3/2008
6745615	0	Poland	Polish	M	1983	6/29/2008	7/1/2008
2612177	0	Netherlands	Dutch	M	1984	3/10/2006	7/1/2008
6753396	0	Hungary	Hungarian	M	1975	6/30/2008	6/30/2008
6741503	0	Poland	English	M	1982	6/28/2008	6/28/2008
6739693	0	Czech Republic	Czech	M	1981	6/28/2008	6/28/2008
6739918	0	Belgium	Dutch	M	1961	6/28/2008	6/28/2008
6727251	0	Austria	German	M	1988	6/25/2008	6/25/2008
6708810	0	Germany.COM	German	M	1983	6/22/2008	6/25/2008
6712335	0	Slovenia	Slovenian	M	1990	6/23/2008	6/23/2008
6703227	0	Spain	Spanish	M	1968	6/21/2008	6/21/2008
5308420	0	Poland	Polish	M	1989	10/8/2007	6/21/2008
6696490	0	Denmark	English	M	1983	6/20/2008	6/20/2008
6696204	0	Malta	English	M	1980	6/20/2008	6/20/2008
6671677	0	Germany.COM	German	M	1983	6/17/2008	6/20/2008
6685319	0	Germany.COM	German	M	1978	6/19/2008	6/19/2008
6684523	0	Denmark	English	M	1977	6/19/2008	6/19/2008
2500131	0	Germany.COM	German	M	1987	2/15/2006	6/18/2008
6657460	0	Croatia	Croatian	M	1978	6/16/2008	6/16/2008
6656598	0	Portugal	Portuguese	M	1964	6/16/2008	6/16/2008
1922874	0	Austria	German	M	1984	9/22/2005	6/16/2008
6648351	0	Hungary	Hungarian	M	1985	6/15/2008	6/15/2008
6651224	0	Austria	German	M	1951	6/15/2008	6/15/2008
6635219	0	Austria	German	M	1987	6/13/2008	6/13/2008
4272209	0	France.COM	French	M	1988	1/27/2007	6/13/2008
6620288	0	Hungary	Hungarian	M	1983	6/12/2008	6/12/2008
6625290	0	Germany.COM	German	M	1982	6/12/2008	6/12/2008
6612813	0	Sweden	Swedish	M	1985	6/11/2008	6/11/2008
